Transaction_Id,Merchant_Id,Merchant_Name,Product_Category,Transaction_Fees,Transaction_Status,Product_Amount
9.47E+178,MERCH_0880,Foodpanda,Food Delivery,45.25,Successful,7499.19
F7C97F22,MERCH_0804,Amazon Prime,Streaming Service,2.57,Successful,8989.8
11F6179C,MERCH_0081,Domino's,Food Delivery,15.38,Successful,1535.44
5658B6A4,MERCH_0868,Uber Eats,Food Delivery,41.49,Successful,5182.7
C583A861,MERCH_0058,Vedantu,Education Fee,31.7,Failed,1038.09
22C18578,MERCH_0460,Call of Duty Mobile,Gaming Credits,0.82,Successful,7758.49
283EFC35,MERCH_0870,Hyderabad Water Board,Water Bill,26.48,Successful,1160.47
5ED89521,MERCH_0173,Flipkart,Online Shopping,7.12,Successful,5901.48
EB70C32D,MERCH_0619,Airbnb,Hotel Booking,23.67,Successful,1110.66
C3CCB581,MERCH_0858,SonyLIV,Streaming Service,0.6,Successful,1748.93
22BF310F,MERCH_0966,Uber Eats,Food Delivery,3.77,Successful,7179.11
6585E407,MERCH_0344,Carnival Cinemas,Movie Ticket,41.74,Successful,3272.39
4DF75192,MERCH_0525,Rapido,Taxi Fare,35.96,Successful,4352.6
78DCF1EE,MERCH_0828,Uber Eats,Food Delivery,21.6,Successful,5443.86
9D530153,MERCH_0104,SPI Cinemas,Movie Ticket,10.23,Successful,6919.06
A2D73631,MERCH_0214,Uber,Taxi Fare,27.16,Successful,2568.51
5A892045,MERCH_0321,CESC,Electricity Bill,29.89,Successful,6690.47
06A97939,MERCH_0718,Hyderabad Water Board,Water Bill,8.99,Successful,9447.65
FE9EDDB5,MERCH_0300,Ola,Taxi Fare,22.72,Successful,7849.3
1073942B,MERCH_0222,Nykaa,Online Shopping,40.98,Successful,1951.27
145B76EC,MERCH_0194,Unacademy,Education Fee,47.36,Successful,4429.35
1A620E47,MERCH_0609,HDFC Bank,Loan Repayment,29.55,Successful,3953.88
C223ED73,MERCH_0810,NoBroker,Rent Payment,23.4,Pending,2134.65
393BBB3D,MERCH_0406,Bajaj Finserv,Loan Repayment,36.34,Successful,5062.78
3B3DC05D,MERCH_0525,Ixigo,Flight Booking,14.72,Successful,2721.19
0ACFFF93,MERCH_0394,ICICI Prudential,Insurance Premium,12.56,Successful,4336.61
B42358BC,MERCH_0782,Hotstar,Streaming Service,35.26,Successful,8065.85
DBCCD534,MERCH_0426,BSNL,Mobile Recharge,1.32,Successful,6534.31
A16A227E,MERCH_0886,Uber Eats,Food Delivery,43.46,Successful,8551.56
D6A36169,MERCH_0021,Jugnoo,Taxi Fare,40.51,Failed,4507.56
192D9E10,MERCH_0936,Mumbai Water,Water Bill,49.13,Successful,3572.16
7103AD68,MERCH_0074,LIC,Insurance Premium,2.05,Successful,8402.19
D32E6844,MERCH_0597,Meru,Taxi Fare,40.81,Successful,7836.39
ECF619C7,MERCH_0290,Mumbai Water,Water Bill,38.34,Successful,761.73
13F23E80,MERCH_0962,Housing.com,Rent Payment,20.66,Successful,2101.19
6884DF9C,MERCH_0437,Unacademy,Education Fee,38.23,Successful,9362.55
A0E5550B,MERCH_0231,Hathway,Internet Bill,31.51,Successful,3174.88
B077D871,MERCH_0840,PVR Cinemas,Movie Ticket,14.48,Successful,5053.73
D0275C97,MERCH_0697,Hathway,Internet Bill,20.5,Successful,6381.43
01A63FC9,MERCH_0018,Housing.com,Rent Payment,43.23,Successful,9202.72
92AFB167,MERCH_0235,LIC,Insurance Premium,21.52,Successful,7766.89
159D07A9,MERCH_0579,NoBroker,Rent Payment,2.67,Successful,8725.6
A141C467,MERCH_0854,Carnival Cinemas,Movie Ticket,3.98,Successful,559.27
DD1FEDC1,MERCH_0849,Tata Power,Electricity Bill,5.43,Successful,3492.19
4971172D,MERCH_0265,SPI Cinemas,Movie Ticket,37.9,Successful,3990.89
77E689C0,MERCH_0186,Amazon,Online Shopping,41.05,Successful,8543.7
B0A24513,MERCH_0590,NoBroker,Rent Payment,9.88,Successful,3361.79
574C4427,MERCH_0954,MakeMyTrip,Flight Booking,42.1,Successful,9033.07
F7660294,MERCH_0208,Uber Eats,Food Delivery,9.04,Successful,3488.51
CEDAD35B,MERCH_0169,Hotstar,Streaming Service,32.76,Successful,5531.99
C70B506E,MERCH_0473,Bangalore Water Supply,Water Bill,19.43,Successful,1454.81
6EC253BA,MERCH_0250,BSNL Broadband,Internet Bill,32.98,Successful,8108.61
8A2F6B59,MERCH_0715,BYJU'S,Education Fee,49.94,Successful,9562.1
BDB308AF,MERCH_0081,MSEDCL,Electricity Bill,32.93,Successful,8182.94
C0CC2469,MERCH_0807,Zomato,Food Delivery,2.96,Successful,6087.22
0C52BC59,MERCH_0781,SonyLIV,Streaming Service,25.07,Successful,6552.93
B0B11A7D,MERCH_0191,MakeMyTrip,Flight Booking,41.16,Successful,1361.74
88990A4E,MERCH_0961,Hathway,Internet Bill,36.13,Successful,9906.84
FAE9E57E,MERCH_0683,Foodpanda,Food Delivery,40.9,Successful,5622.93
E82953EB,MERCH_0844,Jugnoo,Taxi Fare,33.66,Successful,4516.95
1D18BAEB,MERCH_0661,Cinepolis,Movie Ticket,24.39,Successful,4339.75
150B8BBD,MERCH_0069,Uber,Taxi Fare,22.93,Successful,8898.35
B0665966,MERCH_0983,Foodpanda,Food Delivery,46.65,Successful,3239.97
07F14826,MERCH_0318,Mahanagar Gas,Gas Bill,35.61,Successful,3638.94
53E6A3FC,MERCH_0285,Pantaloons,Gift Card,49.8,Successful,7259.52
71F429A3,MERCH_0841,OYO Rooms,Hotel Booking,28.9,Successful,4220.44
887FE3EC,MERCH_0717,Cleartrip,Flight Booking,49.21,Successful,9911.52
74159A5A,MERCH_0510,Flipkart,Gift Card,14.87,Successful,2450.72
E39084A6,MERCH_0621,Pantaloons,Gift Card,19.51,Successful,7775.4
8FD7EB3E,MERCH_0732,Fab Hotels,Hotel Booking,38.11,Successful,1733.32
2.42E+12,MERCH_0339,SonyLIV,Streaming Service,34.03,Successful,5894.71
5891A6E0,MERCH_0963,RedBus,Bus Ticket,1.42,Successful,5281.78
E8EC2597,MERCH_0595,Ixigo,Flight Booking,10.73,Successful,1382.78
381C6076,MERCH_0112,Amazon Pay,Gift Card,22.3,Successful,3830.75
D435C67D,MERCH_0112,Zomato,Food Delivery,24.19,Failed,5858.66
F22D6DBF,MERCH_0981,Jugnoo,Taxi Fare,0.85,Successful,9733.03
DC7CE15F,MERCH_0668,Nature's Basket,Grocery Shopping,0.63,Successful,6419.28
ED0991BD,MERCH_0294,Amazon Prime,Streaming Service,15.37,Successful,2544.95
7156B099,MERCH_0682,Shoppers Stop,Gift Card,0.08,Successful,8464.97
CA21CEAE,MERCH_0723,Unacademy,Education Fee,12.22,Successful,7149.34
627EB396,MERCH_0303,Hotstar,Streaming Service,16.61,Successful,6215.13
92F645EE,MERCH_0352,Axis Bank,Loan Repayment,2.23,Pending,9530.99
CE6DC38A,MERCH_0615,MSEDCL,Electricity Bill,22.76,Successful,868.92
643D2B97,MERCH_0167,Vodafone,Mobile Recharge,0.41,Successful,6686.21
CB2F5A30,MERCH_0113,Paytm Bus,Bus Ticket,14.49,Successful,4526.24
CE1DEEA1,MERCH_0855,MakeMyTrip Bus,Bus Ticket,11.96,Successful,7899.41
5C69E7CE,MERCH_0209,Domino's,Food Delivery,43.81,Successful,8504.59
74943509,MERCH_0335,AbhiBus,Bus Ticket,34.65,Successful,3545.57
5F0B0B5D,MERCH_0324,Airbnb,Rent Payment,35.55,Successful,7664.06
C1681D06,MERCH_0629,Chennai Metro Water,Water Bill,0.23,Successful,7945.49
7D0BF4E3,MERCH_0765,SonyLIV,Streaming Service,30.22,Successful,9887.04
667623DC,MERCH_0497,NoBroker,Rent Payment,22.59,Successful,6315.06
ECE53982,MERCH_0685,Hathway,Internet Bill,21.9,Successful,4101.12
1BBA292F,MERCH_0721,Jio,Mobile Recharge,5.25,Successful,5423.55
D8B3FFC1,MERCH_0665,Hyderabad Water Board,Water Bill,8.36,Successful,8804.98
0BBDDAB5,MERCH_0071,Cinepolis,Movie Ticket,12.77,Successful,9922.75
BF290423,MERCH_0957,Cinepolis,Movie Ticket,5.22,Successful,9566.78
0E13BFCA,MERCH_0294,BYJU'S,Education Fee,32.52,Successful,6071.61
16760F00,MERCH_0586,Free Fire,Gaming Credits,9.76,Successful,2196.87
5129DCED,MERCH_0299,Unacademy,Education Fee,33.34,Successful,1782.69
79593DED,MERCH_0110,Indraprastha Gas,Gas Bill,45.79,Successful,4017.64
CA39D1D8,MERCH_0850,Flipkart,Gift Card,49.67,Successful,6764.29
5B886EFC,MERCH_0067,Ixigo,Flight Booking,38.07,Successful,7232.77
E7B180D1,MERCH_0635,Coursera,Education Fee,46.38,Successful,9777.02
DD120969,MERCH_0069,Indraprastha Gas,Gas Bill,10.27,Successful,6867.24
203FFB75,MERCH_0458,Reliance Energy,Electricity Bill,29.19,Successful,7392.28
6E19B477,MERCH_0813,SPI Cinemas,Movie Ticket,0.95,Failed,1797.5
07C484AA,MERCH_0404,MSEDCL,Electricity Bill,3.03,Successful,7848.2
1C248E2E,MERCH_0227,Myntra,Online Shopping,3.98,Successful,3433.91
12343A1F,MERCH_0440,Domino's,Food Delivery,39.59,Successful,1151.31
33A3AA1A,MERCH_0605,SPI Cinemas,Movie Ticket,3.9,Successful,2277.94
58B0170F,MERCH_0649,Reliance Energy,Electricity Bill,42.44,Successful,8787.52
5E538D14,MERCH_0935,MakeMyTrip,Flight Booking,46.86,Successful,9845.53
78C3E034,MERCH_0170,Axis Bank,Loan Repayment,13.96,Successful,3221.28
40B6FCBB,MERCH_0998,Uber Eats,Food Delivery,31.3,Successful,342.64
11877CDD,MERCH_0799,Bharat Gas,Gas Bill,47.66,Successful,5730.45
084DEB6B,MERCH_0283,Netflix,Streaming Service,24.5,Successful,3395.87
DACDECC3,MERCH_0760,HDFC Life,Insurance Premium,18.56,Successful,6638.35
E7140838,MERCH_0804,BSNL,Mobile Recharge,16.4,Successful,6058.59
3FA607F7,MERCH_0254,ACT Fibernet,Internet Bill,23.57,Successful,6789.23
F9B46707,MERCH_0682,Flipkart,Online Shopping,37.78,Successful,264.66
F2C2FA6C,MERCH_0163,BSES,Electricity Bill,18.45,Successful,7407.81
313B201C,MERCH_0930,Chennai Metro Water,Water Bill,7.77,Successful,4159.33
3FA48930,MERCH_0690,Airtel,Mobile Recharge,8.33,Successful,9482.95
9CE88655,MERCH_0228,Rapido,Taxi Fare,5.39,Successful,9599.01
76BA5E2E,MERCH_0463,Foodpanda,Food Delivery,33.71,Successful,6484.39
6D6BFE29,MERCH_0703,Airbnb,Hotel Booking,44.9,Successful,9495.72
C8F5649F,MERCH_0241,Ixigo,Flight Booking,20.59,Successful,418.33
B0EAC907,MERCH_0688,Coursera,Education Fee,48.33,Successful,7764.49
E1E453FE,MERCH_0102,Treebo,Hotel Booking,45.89,Successful,4555.05
476C120D,MERCH_0515,Shoppers Stop,Gift Card,14.91,Successful,9816.84
09E26190,MERCH_0211,Meru,Taxi Fare,26.71,Successful,4360.24
863D3DA0,MERCH_0224,Bangalore Water Supply,Water Bill,42.9,Successful,7737.29
020F36DC,MERCH_0725,RedBus,Bus Ticket,44.9,Successful,5069.56
265CDC59,MERCH_0095,Unacademy,Education Fee,44.33,Successful,5316.21
21419024,MERCH_0440,Hotstar,Streaming Service,38.07,Successful,1652.35
61C5431B,MERCH_0796,BigBasket,Grocery Shopping,15.5,Successful,7329.1
71401510,MERCH_0948,SonyLIV,Streaming Service,3.97,Successful,536.2
DF94BAD6,MERCH_0473,OYO Life,Rent Payment,32.48,Successful,3439.06
097D9856,MERCH_0767,ICICI Prudential,Insurance Premium,1.51,Successful,2914.43
42447D5E,MERCH_0138,Reliance Energy,Electricity Bill,0.43,Successful,4144.35
6D260163,MERCH_0299,Paytm Bus,Bus Ticket,18.49,Successful,7674.49
3AAD34D1,MERCH_0601,Airtel Broadband,Internet Bill,47.5,Successful,7775.12
6513C39D,MERCH_0726,BSES,Electricity Bill,10.92,Successful,1946.1
28A4FD04,MERCH_0259,LIC,Insurance Premium,41.04,Successful,1366.08
7F773139,MERCH_0327,BSNL,Mobile Recharge,41.48,Successful,273.27
82F8C8AF,MERCH_0710,Housing.com,Rent Payment,18.02,Successful,5588.91
8AE6B243,MERCH_0270,Zomato,Food Delivery,7.86,Successful,5579.67
E3865CB1,MERCH_0539,Housing.com,Rent Payment,2.24,Successful,8538.01
D7FC0838,MERCH_0278,Mahanagar Gas,Gas Bill,37.23,Successful,3990.05
5D9279E8,MERCH_0130,ACT Fibernet,Internet Bill,14.34,Successful,4568.32
284DE341,MERCH_0051,BSNL Broadband,Internet Bill,8.48,Successful,3455.95
B2EE156E,MERCH_0281,Vedantu,Education Fee,34.75,Successful,5035.59
4C2E22DA,MERCH_0256,MSEDCL,Electricity Bill,4.76,Successful,4715.58
500D2CDC,MERCH_0640,BigBasket,Grocery Shopping,14.9,Successful,2676.65
2B44724C,MERCH_0437,PUBG Mobile,Gaming Credits,18.36,Successful,4366.21
C81BA26E,MERCH_0276,Nestaway,Rent Payment,13.79,Successful,6162.59
BD589150,MERCH_0445,Bangalore Water Supply,Water Bill,28.34,Successful,6223.29
4BB26A5C,MERCH_0802,Minecraft,Gaming Credits,13.88,Successful,1915.08
D980D1FE,MERCH_0545,Mumbai Water,Water Bill,9.88,Successful,1748.76
4CE03D57,MERCH_0860,Netflix,Streaming Service,28.95,Successful,908.54
7C3A45E2,MERCH_0973,Gujarat Gas,Gas Bill,6.56,Successful,2283.34
83E2064D,MERCH_0794,Uber,Taxi Fare,23.32,Successful,9869.36
2C82E8B0,MERCH_0003,Housing.com,Rent Payment,32.36,Successful,1870.46
04EF87C5,MERCH_0999,Swiggy,Food Delivery,2.66,Successful,9004.12
4A616254,MERCH_0378,Domino's,Food Delivery,39.92,Pending,4042.84
E88C6B0C,MERCH_0477,Airbnb,Rent Payment,16.22,Successful,6957.13
B936E751,MERCH_0289,NoBroker,Rent Payment,32.01,Successful,9177.31
4F9534AC,MERCH_0521,Airtel,Mobile Recharge,48.41,Successful,6547.62
E12F6077,MERCH_0329,Minecraft,Gaming Credits,4.15,Successful,7750.81
D973B1DA,MERCH_0711,Airbnb,Hotel Booking,19.15,Successful,6123.02
E9C286D0,MERCH_0242,Uber,Taxi Fare,22.71,Successful,976.14
F07C9BA1,MERCH_0797,Treebo,Hotel Booking,21.56,Successful,1629.8
AE77685F,MERCH_0841,Free Fire,Gaming Credits,39.72,Successful,2435.08
CAD44774,MERCH_0415,Nestaway,Rent Payment,35.52,Successful,5785.17
91AAE6AD,MERCH_0166,Amazon Pantry,Grocery Shopping,25.88,Successful,3592.87
25262C01,MERCH_0320,Flipkart,Online Shopping,16.56,Successful,1458.98
835A4788,MERCH_0514,Delhi Jal Board,Water Bill,5.94,Successful,8474.95
37C5AB40,MERCH_0805,Unacademy,Education Fee,42.83,Successful,763.58
D55EB7DD,MERCH_0329,Yatra,Flight Booking,31.66,Successful,4303.11
50DA3473,MERCH_0952,Jio Fiber,Internet Bill,47.3,Successful,6679.89
739A9CFE,MERCH_0636,Ola,Taxi Fare,21.71,Successful,3030.67
BD199905,MERCH_0488,Call of Duty Mobile,Gaming Credits,9.67,Successful,3657.2
7EB011DF,MERCH_0900,Myntra,Online Shopping,20.43,Successful,6837.9
B95B439E,MERCH_0078,HDFC Life,Insurance Premium,42.36,Successful,2020.98
E5C9FDF6,MERCH_0036,Carnival Cinemas,Movie Ticket,9.83,Failed,3353.65
81F030E8,MERCH_0679,Axis Bank,Loan Repayment,11.54,Successful,8093.55
BD533C1E,MERCH_0075,Myntra,Online Shopping,7.19,Successful,4167.24
1A3D7C30,MERCH_0186,LIC,Insurance Premium,10.36,Successful,5433.71
9FCB9AB8,MERCH_0790,SonyLIV,Streaming Service,32.11,Successful,6036.9
E8063B6E,MERCH_0153,Amazon Pantry,Grocery Shopping,38.67,Successful,1792.94
99536A2F,MERCH_0418,BSNL Broadband,Internet Bill,14.04,Successful,721.69
F5A918E1,MERCH_0319,ACT Fibernet,Internet Bill,42.3,Successful,9947.65
64688305,MERCH_0328,Chennai Metro Water,Water Bill,20.31,Successful,5398.85
FACC7628,MERCH_0266,SonyLIV,Streaming Service,13.94,Successful,752.24
C2F58DF8,MERCH_0457,Udemy,Education Fee,13.56,Successful,9437.06
1697EBE1,MERCH_0532,OYO Life,Rent Payment,44.65,Successful,4323.5
C9B62D31,MERCH_0646,Nykaa,Online Shopping,16.84,Successful,5131.57
002ACA2A,MERCH_0041,MakeMyTrip,Hotel Booking,46.19,Successful,1515.08
815542DB,MERCH_0184,Netflix,Streaming Service,22.93,Successful,4454.93
3A6A436C,MERCH_0412,Jio,Mobile Recharge,35.76,Successful,2552.62
BA8554A2,MERCH_0457,Call of Duty Mobile,Gaming Credits,4.01,Failed,7165.07
A41F770B,MERCH_0115,HDFC Life,Insurance Premium,7.06,Successful,1530.19
63464AD2,MERCH_0475,Airtel Broadband,Internet Bill,3.7,Successful,5862.96
2B0C4D1C,MERCH_0360,Flipkart Supermart,Grocery Shopping,35.03,Successful,2723.61
CB78FCD3,MERCH_0461,SPI Cinemas,Movie Ticket,35.51,Successful,779.55
C8C249A3,MERCH_0330,BigBasket,Grocery Shopping,35.6,Successful,1778.81
3FF30703,MERCH_0362,Airtel,Mobile Recharge,18.98,Successful,1329.79
A12CEE33,MERCH_0183,OYO Life,Rent Payment,48.26,Successful,7371.85
F861E47D,MERCH_0721,Airtel Broadband,Internet Bill,14.7,Successful,9169.14
BDF413A8,MERCH_0630,Adani Gas,Gas Bill,15.58,Successful,9744.06
9F802A14,MERCH_0336,HDFC Bank,Loan Repayment,47.56,Successful,2102.05
0A9C95AA,MERCH_0395,Hotstar,Streaming Service,47.0,Successful,8052.67
D6E18924,MERCH_0171,SonyLIV,Streaming Service,37.87,Successful,8355.59
4439D44C,MERCH_0646,ICICI Prudential,Insurance Premium,7.21,Successful,2430.78
5C1BEA29,MERCH_0266,PUBG Mobile,Gaming Credits,45.11,Successful,938.85
B1E896AA,MERCH_0339,OYO Life,Rent Payment,21.94,Successful,1240.32
D884A1C1,MERCH_0802,Ixigo,Flight Booking,49.92,Successful,9499.93
F8D55000,MERCH_0671,Airbnb,Hotel Booking,1.93,Successful,4708.54
176B7F54,MERCH_0183,Airbnb,Hotel Booking,0.65,Successful,3544.42
BCD328FE,MERCH_0966,SBI,Loan Repayment,43.65,Successful,3865.36
7486D532,MERCH_0002,BSNL,Mobile Recharge,10.37,Successful,9483.2
FEA3FAAA,MERCH_0818,Delhi Jal Board,Water Bill,9.83,Successful,9971.79
EA8ACE91,MERCH_0620,Vedantu,Education Fee,12.86,Successful,6253.98
47FEC080,MERCH_0868,BSNL Broadband,Internet Bill,0.23,Successful,1379.63
BCDAD0A7,MERCH_0731,ICICI Bank,Loan Repayment,29.0,Successful,9427.05
BD2E6279,MERCH_0025,Adani Gas,Gas Bill,13.43,Pending,8893.36
56245DB2,MERCH_0011,Max Life,Insurance Premium,4.22,Successful,6081.14
5485BD3C,MERCH_0925,Airbnb,Rent Payment,40.9,Successful,4073.34
042CDF9A,MERCH_0400,PVR Cinemas,Movie Ticket,23.3,Successful,9938.09
88403318,MERCH_0464,OYO Rooms,Hotel Booking,18.27,Successful,1125.15
7794E1FD,MERCH_0250,Uber Eats,Food Delivery,16.58,Successful,7559.05
A83825BA,MERCH_0291,ICICI Bank,Loan Repayment,49.92,Successful,8721.81
45EA109A,MERCH_0967,Indraprastha Gas,Gas Bill,17.55,Successful,7451.81
1DC6A69E,MERCH_0243,MakeMyTrip,Hotel Booking,21.52,Successful,1255.47
1F356767,MERCH_0567,Call of Duty Mobile,Gaming Credits,8.39,Successful,1693.91
3D44F615,MERCH_0456,Mahanagar Gas,Gas Bill,38.13,Successful,6194.69
36062BDD,MERCH_0480,Nykaa,Online Shopping,31.12,Successful,3109.28
BF88586E,MERCH_0220,Nature's Basket,Grocery Shopping,29.35,Successful,1826.4
DE3E887A,MERCH_0440,Ixigo,Flight Booking,48.52,Successful,1928.18
29BDBDA6,MERCH_0345,BYJU'S,Education Fee,36.95,Successful,4307.21
9DB4E4E9,MERCH_0688,Reliance Energy,Electricity Bill,26.81,Successful,3249.1
C49EE7D9,MERCH_0188,Bharat Gas,Gas Bill,26.88,Successful,8137.33
9A602EA1,MERCH_0189,BigBasket,Grocery Shopping,39.73,Successful,2731.58
3446F40F,MERCH_0213,Airbnb,Hotel Booking,9.99,Pending,970.14
2699FF21,MERCH_0535,Nykaa,Online Shopping,26.48,Successful,5828.14
E72F706D,MERCH_0413,Hotstar,Streaming Service,17.57,Pending,3239.86
FC99D396,MERCH_0091,PUBG Mobile,Gaming Credits,47.98,Successful,7294.38
406FB4C9,MERCH_0413,Minecraft,Gaming Credits,47.53,Successful,2866.75
120DE1B2,MERCH_0770,LIC,Insurance Premium,10.82,Failed,922.58
87D170D2,MERCH_0738,Nature's Basket,Grocery Shopping,36.02,Successful,1084.39
3763EB49,MERCH_0453,Indraprastha Gas,Gas Bill,48.26,Successful,9089.09
9A6EB985,MERCH_0714,MakeMyTrip Bus,Bus Ticket,25.28,Failed,3085.55
9E5AC263,MERCH_0490,Coursera,Education Fee,19.12,Successful,9989.43
8319C47A,MERCH_0532,INOX,Movie Ticket,35.46,Successful,7731.63
8B346415,MERCH_0262,Uber Eats,Food Delivery,49.14,Successful,622.6
F13DF369,MERCH_0456,Minecraft,Gaming Credits,1.91,Successful,1698.32
29569347,MERCH_0169,Nykaa,Online Shopping,41.97,Successful,2654.87
F740E278,MERCH_0414,Airtel Broadband,Internet Bill,23.31,Successful,3245.72
7BF1E962,MERCH_0455,AbhiBus,Bus Ticket,28.74,Successful,4918.19
4C526981,MERCH_0048,Amazon Pay,Gift Card,45.71,Successful,7385.22
7C61B4E5,MERCH_0710,ICICI Prudential,Insurance Premium,2.18,Successful,6287.57
13E12344,MERCH_0125,Axis Bank,Loan Repayment,38.37,Successful,4716.41
A4D3FBF0,MERCH_0964,Amazon Pantry,Grocery Shopping,44.41,Successful,7026.71
09D7968D,MERCH_0575,BigBasket,Grocery Shopping,26.62,Failed,6342.69
5EE7575E,MERCH_0041,Zomato,Food Delivery,23.3,Successful,1656.08
367EF0B1,MERCH_0542,Mumbai Water,Water Bill,20.64,Successful,9542.63
F2D3653D,MERCH_0217,Pantaloons,Gift Card,20.38,Successful,9799.11
81176BF9,MERCH_0989,Snapdeal,Online Shopping,21.42,Successful,2028.68
E33BCEAF,MERCH_0763,Max Life,Insurance Premium,20.54,Successful,6554.54
721314C5,MERCH_0661,Pantaloons,Gift Card,13.79,Successful,8159.8
6EEC3876,MERCH_0711,Vodafone,Mobile Recharge,23.08,Successful,9828.56
BBB6BB76,MERCH_0951,Paytm Bus,Bus Ticket,34.58,Failed,7879.84
E44C20C8,MERCH_0632,Idea,Mobile Recharge,36.68,Successful,7278.96
24942EA9,MERCH_0879,Indraprastha Gas,Gas Bill,49.86,Successful,7153.17
54CCE503,MERCH_0376,Hotstar,Streaming Service,1.96,Successful,1782.35
9C48D347,MERCH_0156,Roblox,Gaming Credits,39.1,Successful,820.09
0D429E0E,MERCH_0283,Airbnb,Hotel Booking,16.17,Successful,9261.17
C4D02303,MERCH_0803,BSES,Electricity Bill,17.02,Successful,6294.28
6EA1162A,MERCH_0903,Delhi Jal Board,Water Bill,14.13,Successful,9013.65
6D8F6D9C,MERCH_0005,MakeMyTrip,Hotel Booking,22.81,Successful,9297.36
44931DDF,MERCH_0656,Foodpanda,Food Delivery,47.21,Successful,4395.63
5D26FED3,MERCH_0813,Mumbai Water,Water Bill,21.13,Successful,3779.71
83011DF5,MERCH_0910,Cleartrip,Flight Booking,16.84,Successful,1494.78
9F1E5B98,MERCH_0191,Grofers,Grocery Shopping,10.74,Successful,9367.77
387093DC,MERCH_0923,Cleartrip,Flight Booking,43.19,Successful,295.61
E575AA68,MERCH_0812,Domino's,Food Delivery,34.03,Successful,3318.45
CF9639A4,MERCH_0871,Grofers,Grocery Shopping,44.72,Successful,9698.0
08A34A79,MERCH_0831,Yatra,Flight Booking,25.89,Successful,1135.7
E491D228,MERCH_0346,Uber Eats,Food Delivery,19.89,Successful,8977.43
C33D0573,MERCH_0332,Hotstar,Streaming Service,2.27,Successful,9835.4
FC22A501,MERCH_0549,Tata Power,Electricity Bill,10.34,Successful,985.63
5F030984,MERCH_0048,Netflix,Streaming Service,34.47,Successful,99.94
29AD856F,MERCH_0758,HDFC Life,Insurance Premium,2.33,Successful,499.82
CAE15BF0,MERCH_0126,Foodpanda,Food Delivery,28.04,Successful,4046.03
0ABC0437,MERCH_0262,Domino's,Food Delivery,7.35,Successful,9675.82
D3C1CE76,MERCH_0248,Lifestyle,Gift Card,3.13,Pending,3592.65
44A2736C,MERCH_0518,Uber Eats,Food Delivery,1.97,Successful,5957.43
DF6589AD,MERCH_0644,ICICI Prudential,Insurance Premium,40.06,Successful,3259.0
AD31CE34,MERCH_0844,Amazon,Online Shopping,3.34,Successful,6463.35
7BAB2BAF,MERCH_0211,Netflix,Streaming Service,27.02,Successful,9723.26
3480C452,MERCH_0112,Udemy,Education Fee,46.46,Successful,2983.66
265ECFE2,MERCH_0402,Airbnb,Rent Payment,42.78,Successful,9451.92
48A639CF,MERCH_0579,ICICI Bank,Loan Repayment,28.6,Successful,8811.29
8266EC22,MERCH_0194,Netflix,Streaming Service,21.98,Successful,2872.59
62D023BC,MERCH_0576,BYJU'S,Education Fee,18.23,Successful,2235.78
06FE1F83,MERCH_0030,Myntra,Online Shopping,28.01,Successful,6047.98
99238B88,MERCH_0978,Airbnb,Rent Payment,8.23,Successful,1408.6
29F8F94F,MERCH_0401,Uber,Taxi Fare,29.71,Successful,6235.5
E397AEFD,MERCH_0637,Ola,Taxi Fare,49.02,Successful,9239.11
B1F2B596,MERCH_0356,SBI,Loan Repayment,46.29,Successful,2652.53
EB32A266,MERCH_0042,LIC,Insurance Premium,44.51,Successful,2039.53
F4682C19,MERCH_0558,Ola,Taxi Fare,32.3,Successful,9055.55
9CEE6866,MERCH_0122,Uber,Taxi Fare,17.41,Successful,2763.2
670C0877,MERCH_0901,Jugnoo,Taxi Fare,41.41,Successful,8329.64
DE8B74B3,MERCH_0581,Mumbai Water,Water Bill,0.87,Successful,1582.18
2.75E+87,MERCH_0993,Carnival Cinemas,Movie Ticket,16.32,Successful,8660.06
1175044D,MERCH_0101,Mumbai Water,Water Bill,6.2,Successful,2936.96
32A4C69A,MERCH_0226,LIC,Insurance Premium,36.27,Successful,2686.06
92A8503A,MERCH_0731,RedBus,Bus Ticket,47.33,Successful,985.0
834B3DC3,MERCH_0456,Pantaloons,Gift Card,43.08,Successful,5460.46
7F9CB949,MERCH_0523,BYJU'S,Education Fee,17.04,Successful,3205.31
6A3B7E41,MERCH_0177,Treebo,Hotel Booking,17.67,Successful,9203.25
22927800,MERCH_0491,Amazon Prime,Streaming Service,13.94,Successful,2735.44
758A166F,MERCH_0346,Mahanagar Gas,Gas Bill,21.2,Successful,2960.11
FEBF0117,MERCH_0688,Chennai Metro Water,Water Bill,7.32,Failed,8313.17
0B771490,MERCH_0735,Flipkart,Online Shopping,20.78,Successful,5439.02
A72FD84A,MERCH_0997,SBI Life,Insurance Premium,4.52,Successful,1969.45
C5EAF858,MERCH_0311,Snapdeal,Online Shopping,12.63,Successful,6391.69
F1A0CB3F,MERCH_0052,Flipkart,Online Shopping,21.33,Successful,3152.3
EA8CF793,MERCH_0623,Roblox,Gaming Credits,49.62,Successful,7158.4
AA51D21B,MERCH_0379,Airbnb,Rent Payment,6.24,Successful,7188.15
136AE4BB,MERCH_0958,Airtel Broadband,Internet Bill,35.03,Successful,9148.37
E6480E8D,MERCH_0409,Airbnb,Hotel Booking,49.05,Successful,4281.33
